train_loss,val_loss,train_f1,val_f1,val_recall,val_precision,val_balanced_acc,val_mcc,learning_rates,epochs
0.07570683472865336,0.07615225716973796,0.5940513607449205,0.08953860120380966,0.9514563105872373,0.046979865771586866,0.47572815529361867,-0.2150886173464973,0.001,1
0.07311228075408721,0.08236076603784706,0.6130140302118802,0.0869167420106701,0.9223300969978321,0.04560729716732786,0.46116504849891604,-0.2722638216316769,0.001,2
0.07296888026836756,0.08201416824577433,0.6218929675119564,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.001,3
0.07281287343383909,0.08137907787705913,0.6295291565177388,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.001,4
0.07250662503747253,0.07944218825661775,0.6482560872384694,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.001,5
0.07229052927042987,0.08557418976543528,0.6552446176272146,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.001,6
0.07251584932610795,0.08488309959119017,0.6472727228007805,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.0005,7
0.07246250239712698,0.08556868593123826,0.6585342381124766,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.0005,8
0.07248655572399362,0.08346947265619581,0.657205863752265,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.0005,9
0.07260027047884357,0.07986526428298517,0.6496138951492747,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.0005,10
0.07257821847189654,0.08076475746929646,0.6521235476646294,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.0005,11
0.07231406364086512,0.08252536460305705,0.6590843881350665,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.0005,12
0.0722314664036841,0.0849458421157165,0.6668574654385901,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.00025,13
0.07214611725093008,0.08235877645060871,0.6675539454822031,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.00025,14
0.07226187168612136,0.08235125463794578,0.6612027020749625,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.00025,15
0.07251145449039098,0.07948655849604895,0.6499759223620295,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.00025,16
0.0722672748001846,0.08211163115320784,0.663101599784223,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.00025,17
0.07241223296066662,0.07875697269584193,0.6531003986822008,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.00025,18
0.07225552768454896,0.08357564811453674,0.6639931206762995,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.000125,19
0.07213226141961845,0.08339755445944541,0.6688861364635986,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.000125,20
0.07235410873283137,0.08276915550231934,0.659904301741916,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.000125,21
0.07223333415013176,0.08251293155957352,0.6624689899828772,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.000125,22
0.07233897485845797,0.08137978421467723,0.6580509241067092,0.0938924330149642,0.9999999999029127,0.04925872788116089,0.49999999995145633,0.0,0.000125,23
